Query,QueryPath,Custom,PCI DSS v3.2.1,OWASP Top 10 2013,FISMA 2014,NIST SP 800-53,OWASP Top 10 2017,OWASP Mobile Top 10 2016,OWASP Top 10 API,SrcFileName,Line,Column,NodeId,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Assigned To,Comment,Link,Result Status
Input Path Not Canonicalized,Java\Cx\Java Medium Threat\Input Path Not Canonicalized Version:2,,,,System And Information Integrity,SI-10 Information Input Validation (P1),,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,59,52,1,"""""FileInputStream03""""",spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,65,29,8,fileInputStreamTarget,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=307,New
Input Path Not Canonicalized,Java\Cx\Java Medium Threat\Input Path Not Canonicalized Version:2,,,,System And Information Integrity,SI-10 Information Input Validation (P1),,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,62,52,1,"""""FileOutputStream01""""",spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,68,30,8,fileOutputStreamTarget,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=308,New
Input Path Not Canonicalized,Java\Cx\Java Medium Threat\Input Path Not Canonicalized Version:2,,,,System And Information Integrity,SI-10 Information Input Validation (P1),,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,62,52,1,"""""FileOutputStream02""""",spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,68,30,8,fileOutputStreamTarget,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=309,New
Input Path Not Canonicalized,Java\Cx\Java Medium Threat\Input Path Not Canonicalized Version:2,,,,System And Information Integrity,SI-10 Information Input Validation (P1),,M7-Client Code Quality,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,59,52,1,"""""FileOutputStream03""""",spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,65,30,8,fileOutputStreamTarget,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=310,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,67,38,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,84,12,7,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=121,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,67,38,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,95,12,7,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=122,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,67,38,1,"""""filePath""""",spiracle-master/src/main/java/com/waratek/spiracle/file/FileServlet.java,107,16,9,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=123,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileServlet03.java,58,52,1,"""""File03""""",spiracle-master/src/main/java/com/waratek/spiracle/path_traversal/FileServlet03.java,61,27,7,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=124,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/webapp/xssViaException.jsp,101,422,1,"""""payload""""",spiracle-master/src/main/webapp/xssViaException.jsp,306,400,5,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=125,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/webapp/xssViaException.jsp,101,422,1,"""""payload""""",spiracle-master/src/main/webapp/xssViaException.jsp,326,400,5,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=126,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/webapp/xssViaException.jsp,101,422,1,"""""payload""""",spiracle-master/src/main/webapp/xssViaException.jsp,316,400,5,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=127,New
Absolute Path Traversal,Java\Cx\Java Medium Threat\Absolute Path Traversal Version:1,,PCI DSS (3.2.1) - 6.5.8 - Improper access control,A4-Insecure Direct Object References,,,A5-Broken Access Control,,,spiracle-master/src/main/webapp/xssViaException.jsp,101,422,1,"""""payload""""",spiracle-master/src/main/webapp/xssViaException.jsp,297,400,5,File,To Verify,Medium,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=128,New
